ee_addr	ppc_addr	size	class	cov_fuzzy	status	fuzzy	err	notes	constraints
002e1288	006332e8	336	float	89.93	near	34.1		synth-fields:3;positional:get_course_count->002e34c8;dropped:StatusPrintfx3;this-pad:func_002e34c8;this-pad:func_002e34d8;arity-pad:func_002e71a0;globals:1ppc/4ps2	Ti::MG_ALEscape|pre_camera_matrix_|90|91|85
002e1878	006331a0	64	float	34.56	near	14.32		arity-pad:func_002e7108;globals:0ppc/2ps2;fix-arg:func_002e7108:1;variant:no_thispad	
002e20d8	00634744	356	straight	92.73	compile	0.0	002e20d8.cpp:3822: `EH_SIDECAR'	synth-fields:2;simmap:Afp->002e6fc0;simmap:create_task->002cedd0;positional:__ZN2Ti8MiniGameC2ENS0_6MGTypeEii->002ce958;positional:MapPathOpt->002e34b8;positional:unit->002e34c0;positional:set->002e2350;unmapped-call:reset;dropped:resetx1;dropped:ErrorPrintfx4;dropped:ErrorRaisex4;this-pad:func_002e34b8;this-pad:func_002e34c0;this-pad:func_002ceae8;this-pad:func_00168b38;this-pad:func_002e2350;this-pad:func_002e6fc0;this-pad:func_0016bd60;gvote:0x8078a4->00362e80;gvote:Player->0034e948;gvote:LS_63_LV_9->00375f18;globals:8ppc/4ps2;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_2;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_2;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;gdims:LS_63_LV_9;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_5;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_5;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_6;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_6	
002e2240	00634af4	88	branchy	88.18	near	88.18		synth-fields:1;simmap:_Afp->002e70b0;simmap:__ZN2Ti8MiniGameD2Ev->002cea28;this-pad:func_002e70b0	
002e2570	00634fa0	236	float	67.80	near	0.0		dropped:StatusPrintfx3;globals:0ppc/2ps2	
002e2728	00634be0	160	float	78.02	near	52.55		synth-fields:3;positional:get_course_count->002e34c8;dropped:ErrorPrintfx1;dropped:ErrorRaisex1;this-pad:func_002e34c8;this-pad:func_002e34d8;globals:3ppc/0ps2;gdims:__LNst__ZN2Ti12MG_EHSidecar9play_pathEib_0;unmapped-global:__LNst__ZN2Ti12MG_EHSidecar9play_pathEib_0;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;gdims:LS_74_LV_11;unmapped-global:LS_74_LV_11	Ti::MiniGame|view_frustum_|10|20|18
002e2d18	00635c90	56	branchy	99.64	near	39.26		synth-fields:1;unmapped-call:get_course_count;dropped:get_course_countx1;dropped:ErrorPrintfx1;dropped:ErrorRaisex1;arity-pad:func_002e26c0;gvote:current_->00361f60;globals:4ppc/1ps2;gdims:__LNst__ZN2Ti12MG_EHSidecar8PlayPathEib_0;unmapped-global:__LNst__ZN2Ti12MG_EHSidecar8PlayPathEib_0;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;gdims:LS_100_LV_23;unmapped-global:LS_100_LV_23	
002e2d88	00635ad8	80	branchy	97.00	near	65.81		dropped:ErrorPrintfx1;dropped:ErrorRaisex1;gvote:current_->00361f60;globals:4ppc/1ps2;gdims:__LNst__ZN2Ti12MG_EHSidecar8PlayPathEib_0;unmapped-global:__LNst__ZN2Ti12MG_EHSidecar8PlayPathEib_0;gdims:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;unmapped-global:__LNst__ZN2Ti12MG_EHSidecarC1Ei_4;gdims:LS_96_LV_21;unmapped-global:LS_96_LV_21	
002e3540	00658aa8	168	float	92.95	near	31.93		unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;this-pad:func_0016c028;arity-pad:func_0016af58;globals:4ppc/2ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;fix-arity:func_0016af58	
002e35e8	00658c48	160	float	92.60	near	37.38		unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;this-pad:func_0016c028;arity-pad:func_0016af58;globals:4ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;fix-arity:func_0016af58	
002e3a18	0065a02c	92	branchy	87.13	near	40.26		stack-locals:1;unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;this-pad:func_002cbed8;globals:4ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002e3a78	0065a17c	92	branchy	87.13	near	40.26		stack-locals:1;unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;this-pad:func_002cbf08;globals:4ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002e3b88	0065a730	96	branchy	87.67	near	36.48		stack-locals:1;positional:get_point_pos->002cb7c8;unmapped-call:operator_;dropped:ErrorPrintfx3;dropped:operator_x0;dropped:ErrorRaisex3;this-pad:func_002cb7c8;globals:7ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;gdims:__LNst__ZN2Ti26trap_set_path_target_pointEP8BD_VALUE_0;unmapped-global:__LNst__ZN2Ti26trap_set_path_target_pointEP8BD_VALUE_0;gdims:__LNst__ZN2Ti22trap_reset_active_pathEP8BD_VALUE_3;unmapped-global:__LNst__ZN2Ti22trap_reset_active_pathEP8BD_VALUE_3;gdims:LS_65_LV_14;unmapped-global:LS_65_LV_14	
002e3ce8	0065b190	92	branchy	98.00	near	32.02		unmapped-call:operator_;dropped:ErrorPrintfx3;dropped:operator_x0;dropped:ErrorRaisex3;this-pad:func_002cb8b8;globals:7ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;gdims:__LNst__ZN2Ti26trap_set_path_target_pointEP8BD_VALUE_0;unmapped-global:__LNst__ZN2Ti26trap_set_path_target_pointEP8BD_VALUE_0;gdims:__LNst__ZN2Ti22trap_reset_active_pathEP8BD_VALUE_3;unmapped-global:__LNst__ZN2Ti22trap_reset_active_pathEP8BD_VALUE_3;gdims:LS_78_LV_21;unmapped-global:LS_78_LV_21	
002e3d48	0065b340	92	branchy	98.00	near	32.02		unmapped-call:operator_;dropped:ErrorPrintfx3;dropped:operator_x0;dropped:ErrorRaisex3;this-pad:func_002cb8e0;globals:7ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;gdims:__LNst__ZN2Ti26trap_set_path_target_pointEP8BD_VALUE_0;unmapped-global:__LNst__ZN2Ti26trap_set_path_target_pointEP8BD_VALUE_0;gdims:__LNst__ZN2Ti22trap_reset_active_pathEP8BD_VALUE_3;unmapped-global:__LNst__ZN2Ti22trap_reset_active_pathEP8BD_VALUE_3;gdims:LS_80_LV_22;unmapped-global:LS_80_LV_22	
002e50f8	002e77a0	184	float	77.81	compile	0.0	002e50f8.cpp:208: `INFINITY'	synth-fields:1;positional:operator_->002e51b0;unmapped-call:operator__;dropped:operator__x1;this-pad:func_002f8870;globals:1ppc/2ps2	
002e5fb8	00657bc4	260	loop	74.69	near	22.25		dropped:ErrorPrintfx4;dropped:_printfx2;dropped:ErrorRaisex4;globals:7ppc/0ps2;gdims:__LNst__ZN2Ti4Tim24initEPv_1;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_1;gdims:__LNst__ZN2Ti4Tim24initEPv_3;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_3;unmapped-global:LS_40_LV_0;gdims:__LNst__ZN2Ti4Tim24initEPv_4;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_4;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_5;gdims:__LNst__ZN2Ti4Tim24initEPv_6;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_6;gdims:__LNst__ZN2Ti4Tim24initEPv_8;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_8	
002e6210	00657f74	672	switch	55.51	near	26.55		positional:makeSendImagePacket->001097e8;positional:addCallPacket->00133c60;dropped:ErrorPrintfx1;dropped:ErrorRaisex1;this-pad:func_00133c60;globals:3ppc/1ps2;gdims:__LNst__ZN2Ti4Tim24initEPv_3;unmapped-global:__LNst__ZN2Ti4Tim24initEPv_3;unmapped-global:LS_46_LV_1	Ti::Tim2|image_packet_|0|58|50
002e6fc0	0065cc2c	152	loop	74.40	near	19.41		positional:unit->002e64b0;this-pad:func_002e64b0;fix-assign-cast;fix-assign-cast	Ti::Afp|matrix_buffer_|4|4|0
002e70b0	0065ccf4	84	loop	95.45	near	0.0			
002e7b10	00624db8	32	straight	87.56	near	66.75			
002e7b88	00624e5c	36	float	98.67	near	40.0		unmapped-call:SetSpec;dropped:SetSpecx1	
002e7be0	00624ed0	32	straight	87.56	near	40.0		unmapped-call:TARGET_SEARCHER;dropped:TARGET_SEARCHERx1	
002e7c18	00624f38	92	straight	77.22	near	21.73		this-pad:func_002e9d08;fix-arg:func_002e9d08:3;fix-arg:func_002e9d08:4	
002e7c78	00624fac	40	float	78.00	near	9.06		dropped:ErrorPrintfx2;dropped:ErrorRaisex2;this-pad:func_0016c568;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002e7f80	00625c3c	120	straight	67.33	near	35.78		synth-fields:1;this-pad:func_00190128;this-pad:func_002e9d08;fix-arg:func_002e9d08:3;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0;fix-arg:func_002e9d08:4	
002e7ff8	00625cc0	60	float	71.76	near	58.0		this-pad:func_001906f0;fix-arg:func_001906f0:2	
002e8038	00625cfc	52	straight	62.43	near	29.3		dropped:ErrorPrintfx2;dropped:ErrorRaisex2;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;fix-arg:func_002e9fe0:3	
002e8070	00625e28	36	straight	98.56	near	75.22		this-pad:func_002e9cb8	
002e8220	0062643c	40	float	78.00	near	9.06		dropped:ErrorPrintfx2;dropped:ErrorRaisex2;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002e8290	006268b4	40	float	73.00	near	35.91		this-pad:func_002eda90;gvote:Self->003637d0	
002e8390	00627080	84	float	71.05	near	22.95		positional:prepare_hop->001b2210;dropped:ErrorPrintfx4;dropped:ErrorRaisex4;arity-pad:func_001b2210;arity-pad:func_0016bd60;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;fix-arg:func_001b2210:2;variant:no_thispad	
002e8400	006272a0	168	float	56.86	near	1.36		dropped:ErrorPrintfx4;dropped:ErrorRaisex4;this-pad:func_0019c6f0;arity-pad:func_0016c568;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002e8a28	006286b0	136	loop	99.41	near	27.44		dropped:ErrorPrintfx2;dropped:ErrorRaisex2;this-pad:func_0016a070;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002e8c28	0062341c	44	straight	56.73	near	5.88		simmap:set_pos->002e9610;this-pad:func_002e9610;fix-arg:func_002e9610:2	
002e8d08	00623650	224	float	55.87	near	16.24		stack-locals:1;unmapped-call:operator_;dropped:ErrorPrintfx3;dropped:operator_x0;dropped:ErrorRaisex3;arity-pad:func_0016bba8;arity-pad:func_0016c028;this-pad:func_0018a818;globals:7ppc/3ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3;gdims:__LNst__ZN2Ts39trap_limit_aladdin_exclamation_mark_posEP8BD_VALUE_1;unmapped-global:__LNst__ZN2Ts39trap_limit_aladdin_exclamation_mark_posEP8BD_VALUE_1;gdims:__LNst__ZN2Ts39trap_limit_aladdin_exclamation_mark_posEP8BD_VALUE_3;unmapped-global:__LNst__ZN2Ts39trap_limit_aladdin_exclamation_mark_posEP8BD_VALUE_3;gdims:LS_61_LV_2;unmapped-global:LS_61_LV_2;fix-retype:COLLISION->YS::COLLISION	
002e9248	0062b3b4	156	loop	97.12	near	22.83		unmapped-call:calc;dropped:ErrorPrintfx1;dropped:calcx1;dropped:ErrorRaisex1;arity-pad:func_0019ba60;arity-pad:func_0016bba8;this-pad:func_0018a818;gvote:Player->0034e948;globals:6ppc/3ps2;gdims:__LNst__ZN2Ts19CalcPlayerCollisionEv_1;unmapped-global:__LNst__ZN2Ts19CalcPlayerCollisionEv_1;gdims:__LNst__ZN2Ts5FLARE4InitEv_1;unmapped-global:__LNst__ZN2Ts5FLARE4InitEv_1;unmapped-global:LS_64_LV_15;fix-assign-cast	
002e9338	0062b63c	88	loop	95.48	near	0.0		gvote:FlareList->01e2bfa0;gvote:FlareTask->003633c8;fix-assign-cast	
002e95a0	0062ae28	112	float	46.03	near	65.1		this-pad:func_0018a958	
002e9610	0062a838	128	branchy	89.34	compile	0.0	002e9610.cpp:2127: no match for	unmapped-call:operator_;dropped:operator_x0;this-pad:func_001dc9e0;this-pad:func_001dc5f8	
002e9690	0062ae90	296	loop	76.76	near	36.12		dropped:_printfx2;gvote:FlareTask->003633c8;gvote:FlareList->01e2bfa0;gvote:FlareCounter->01e2bfa4;globals:6ppc/5ps2;gdims:__LNst__ZN2Ts5FLARE4InitEv_1;unmapped-global:__LNst__ZN2Ts5FLARE4InitEv_1;fix-assign-cast	
002e9a78	006223d4	148	branchy	72.60	near	68.7		this-pad:func_001c0cd8;this-pad:func_001c0ce8	
002e9b10	006224bc	72	loop	97.50	near	18.56		synth-fields:2;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0	
002e9b58	006224f4	252	loop	96.14	near	20.03		synth-fields:7;this-pad:func_0019ba60;this-pad:func_0016bba8;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0;fix-anonidx:Ts_TARGET_SEARCHER_anon_uni_target_h_41.field0	
002e9c98	00622650	32	straight	66.75	near	40.0		unmapped-call:add;dropped:addx1	
002e9fb8	00622a64	40	straight	35.45	near	29.4		synth-fields:2	
002ea360	00169b00	236	float	48.76	near	17.32		positional:GetPlane->002f8ad0;positional:is_front->002f8ad0;positional:is_back->0017d0e8;unmapped-call:get_speed_rate;dropped:get_speed_ratex1;arity-pad:func_002f8ad0;this-pad:func_0017d0e8;globals:0ppc/1ps2;fix-arity:func_002f8ad0;fix-arity:func_002f8ad0;fix-arity:func_002f8ad0	gb::OBJ|OldPos|20|24|34;gb::OBJ|OldPos|20|20|30;gb::OBJ|pVTable|0|0|10;gb::OBJ|Pos|10|10|20;gb::OBJ|Pos|10|18|28;gb::OBJ|OldPos|20|24|34;gb::OBJ|OldPos|20|20|30
002eabe8	0061b8a0	132	float	35.60	near	30.28		stack-locals:1;this-pad:func_0017c030;this-pad:func_0017c4c8;this-pad:func_0017f488;fix-arg:func_0017c4c8:2	
002eb3b8	0061e048	164	float	66.58	near	66.24		this-pad:func_001c0cd8;this-pad:func_0017f488;arity-pad:func_0019c090;arity-pad:func_0017c430;arity-pad:func_0016bd60;fix-arg:func_0017c430:1	
002eb778	0061e130	120	branchy	48.13	compile	0.0	002eb778.cpp:2102: `Ts' was not		
002eb9d8	0061d8f4	84	branchy	87.33	near	87.33			
002ec4a8	0061f2e0	168	float	64.78	near	44.02		dropped:ErrorPrintfx1;dropped:ErrorRaisex1;this-pad:func_001d14b0;this-pad:func_002cd008;this-pad:func_002edaf8;this-pad:func_002eda90;gvote:IsAddEdgePoint->01e2c064;gvote:Self->003637d0;gdims:_ZZN2YS6TOSORAEPvEs_0;gdims:_ZZN2YS6TOSORAEPvEs_2	
002ec9d0	0061fb78	100	float	90.88	near	75.24		arity-pad:func_0017c4c8	
002eca38	0061fbf0	100	float	90.52	compile	0.0	002eca38.cpp:2110: syntax error	unmapped-call:operator_;dropped:operator_x0;this-pad:func_0016c028	
002ed350	0062929c	228	branchy	75.80	near	58.44		synth-fields:2;positional:alloc->001db888;unmapped-call:operator_;dropped:operator_x0;this-pad:func_001db888;this-pad:func_00190128;this-pad:func_002ed5a8	
002ed4b8	006294dc	80	straight	52.10	near	43.2		dropped:ErrorPrintfx1;dropped:ErrorRaisex1;this-pad:func_002ed350;gvote:ShotObj->00363748;globals:3ppc/1ps2;gdims:__LNst__ZN2Ts16TRINITY_SHOT_OBJ5StartEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9__1;unmapped-global:__LNst__ZN2Ts16TRINITY_SHOT_OBJ5StartEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9__1;gdims:__LNst__ZN2Ts16TRINITY_SHOT_OBJ5StartEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9__3;unmapped-global:__LNst__ZN2Ts16TRINITY_SHOT_OBJ5StartEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9__3	
002ed738	00629798	248	float	79.76	compile	0.0	002ed738.cpp:2244: `union	synth-fields:1;simmap:exec_move->002ed630;simmap:exec_move->002ed630;this-pad:func_00190140;this-pad:func_001906f0;arity-pad:func_002ed630;fix-arg:func_001906f0:2	
002ed830	00629940	112	float	88.18	near	31.43		simmap:exec_move->002ed630;arity-pad:func_002ed630;globals:1ppc/2ps2	
002ed8e0	0062bda0	288	float	69.17	near	44.66		stack-locals:1;this-pad:func_0016a020;gvote:Random->003638d0;globals:4ppc/2ps2;gdims:count;unmapped-global:result;unmapped-global:SUMMONLIST;static-unmapped	
002eda90	00622158	100	float	81.60	near	32.59		globals:0ppc/1ps2	
002edbf8	0062a0c0	168	loop	38.33	near	23.36		arity-pad:func_0016a070;arity-pad:func_0016c008	
002edca0	00621a08	124	loop	91.67	near	52.87		arity-pad:func_001c0cd8;arity-pad:func_001c1020	
002edd20	0061c1d0	292	float	56.53	near	47.66		stack-locals:1;positional:operator_->00313b80;arity-pad:func_0016c028;globals:0ppc/1ps2	
002edf28	000d5304	64	straight	83.12	near	41.62			
002eea80	0060b3f8	468	float	51.60	near	37.82		simmap:DrawParam->00108698;positional:Projection->00106ab8;positional:unit->002eeee8;positional:Motion->0011b6a8;dropped:ErrorPrintfx1;dropped:ErrorRaisex1;this-pad:func_001a91f8;arity-pad:func_001a92d8;this-pad:func_00106ab8;this-pad:func_002eeee8;this-pad:func_00108698;this-pad:func_0011b6a8;this-pad:func_001a93e8;this-pad:func_001a9420;this-pad:func_0011e260;this-pad:func_00106c08;globals:4ppc/12ps2;gdims:__LNst__ZN4menu9ObjWidgetC1EP9ALLOCATORj_1;gdims:__LNst__ZN4menu9ObjWidgetC1EP9ALLOCATORj_3;gdims:LS_39_LV_1;fix-arity:func_001a92d8;fix-arg:func_001a92d8:2	
002eedf0	0060b8ec	120	float	78.84	near	69.97		positional:update->002ef028;this-pad:func_002ef028;this-pad:func_0011ea40;this-pad:func_0011c4e8	menu::Widget|pos_|10|10|18;menu::ObjWidget|motion_|258|268|10;menu::Widget|pos_|10|10|18
002eee68	0060b974	68	straight	75.26	near	18.93		stack-locals:1;positional:unit->0011cdf0;positional:drawImmediate->002f25a0;this-pad:func_0011cdf0;this-pad:func_002f25a0;this-pad:func_00106ac8	
002ef028	0060cccc	288	float	41.20	near	9.16		synth-fields:1;simmap:each_range->00189f20;positional:each_trigger->002ef180;positional:_start->002eef08;this-pad:func_002ef180;arity-pad:func_002eef08;this-pad:func_00189f20;globals:2ppc/1ps2;unmapped-global:0x7a2070;fix-assign-cast;fix-assign-cast;fix-arg:func_002eef08:2;static-unmapped	menu::Motion|queue_|18|18|10
002eff58	0060e7ac	56	float	52.69	near	1.91		unmapped-call:get_length;unmapped-call:get_loop_top;dropped:get_loop_topx2;dropped:get_lengthx2;globals:2ppc/1ps2;unmapped-global:0x7fffff;static-unmapped	
002f0640	0060de88	112	float	49.59	near	67.25		stack-locals:1;this-pad:func_0017c030;this-pad:func_0017c4c8;this-pad:func_0017f488;fix-arg:func_0017c4c8:2	
002f07f8	00611178	84	branchy	85.90	near	28.67		stack-locals:1;positional:get_shoot_target->0011a900;unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;this-pad:func_0010c7e8;this-pad:func_0011a900;globals:4ppc/1ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002f0948	0061193c	40	float	78.00	near	9.06		dropped:ErrorPrintfx2;dropped:ErrorRaisex2;this-pad:func_0016c568;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002f0af0	00612260	108	branchy	79.19	near	25.33		unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;arity-pad:func_00110500;arity-pad:func_0010fa28;arity-pad:func_0010fa58;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002f0b60	006123b8	108	branchy	79.19	near	25.33		unmapped-call:operator_;dropped:ErrorPrintfx2;dropped:operator_x0;dropped:ErrorRaisex2;arity-pad:func_00110618;arity-pad:func_0010fa28;arity-pad:func_0010fa58;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002f10c0	006142f4	60	float	91.33	near	20.35		dropped:ErrorPrintfx2;dropped:ErrorRaisex2;this-pad:func_0010c7e8;this-pad:func_0011a938;globals:3ppc/0ps2;gdims:_ZZN2YS5ToOBJEPvEs_0;unmapped-global:_ZZN2YS5ToOBJEPvEs_0;gdims:_ZZN2YS5ToOBJEPvEs_2;unmapped-global:_ZZN2YS5ToOBJEPvEs_2;gdims:_ZZN2YS5ToOBJEPvEs_3;unmapped-global:_ZZN2YS5ToOBJEPvEs_3	
002f12b0	005ea600	252	float	62.23	compile	0.0	002f12b0.cpp:2156: pointer	stack-locals:1;this-pad:func_0016af58;globals:0ppc/3ps2	
002f13b0	005ea6f8	172	float	69.89	near	47.29		dropped:ErrorPrintfx1;dropped:ErrorRaisex1;arity-pad:func_001ba028;arity-pad:func_0016aeb8;globals:4ppc/1ps2;gdims:__LNst__ZN2dk4Turn4execEv_1;unmapped-global:__LNst__ZN2dk4Turn4execEv_1;gdims:__LNst__ZN2dk4Turn4execEv_3;unmapped-global:__LNst__ZN2dk4Turn4execEv_3;unmapped-global:LS_29_LV_0;fix-arg:func_0016aeb8:1;fix-arg:func_0016aeb8:1;variant:no_thispad	
002f1670	005ea4c8	228	float	44.08	near	24.15		dropped:ErrorPrintfx3;dropped:ErrorRaisex1;arity-pad:func_002f1480;globals:1ppc/2ps2;fix-arg:func_002f1480:1	dk::Shake|m_totalTime|10|10|0
