ee_addr	dwarf_linkage	tier	static	arity	ret	text	decl_file
001de7d8	_ZN3ryj3PAX4InitEP9ALLOCATORii	med	1	3		ryj::PAX::Init(ALLOCATOR *, int, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/pax.cpp
001de808	_ZN3ryj3PAX9TaskStartEv	high	1	0		ryj::PAX::TaskStart() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/pax.cpp
001de910	_ZN3ryj3PAX6EnsureEv	med	1	0		ryj::PAX::Ensure() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/pax.cpp
001dea80	_ZN3ryj3PAX7MANAGERC1EPNS_6EFFECTEPNS0_4ELEMEPvf	sim-med	0	5		ryj::PAX::MANAGER::MANAGER(ryj::PAX::MANAGER *, ryj::EFFECT *, ryj::PAX::ELEM *, void *, float)	C:/hd25/kingdom2/rikeda/pax.cpp
001dec78	_ZN3ryj3PAX7MANAGERC1EPNS_6EFFECTEPNS0_4ELEMEPNS0_14USER_BIND_ARGSEf	sim-high	0	5		ryj::PAX::MANAGER::MANAGER(ryj::PAX::MANAGER *, ryj::EFFECT *, ryj::PAX::ELEM *, ryj::PAX::USER_BIND_ARGS *, float)	C:/hd25/kingdom2/rikeda/pax.cpp
001dee88	_ZN3ryj3PAX7MANAGER4bindEv	sim-high	0	1		ryj::PAX::MANAGER::bind(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001df2c0	_ZN3ryj3PAX7MANAGER11bind_cameraEv	med	0	1		ryj::PAX::MANAGER::bind_camera(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001df670	_ZN3ryj3PAX7MANAGER12get_obj_dataEv	high	0	1		ryj::PAX::MANAGER::get_obj_data(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001df9c8	_ZN3ryj3PAX7MANAGER13system_deleteEv	sim-high	0	1		ryj::PAX::MANAGER::system_delete(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001dfa38	_ZN3ryj3PAX7MANAGER4execEv	med	0	1		ryj::PAX::MANAGER::exec(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001dfca8	_ZN3ryj3PAX7MANAGER13set_obj_colorEb	med	0	2		ryj::PAX::MANAGER::set_obj_color(ryj::PAX::MANAGER *, bool)	C:/hd25/kingdom2/rikeda/pax.cpp
001dfdb8	_ZN3ryj3PAX7MANAGER12set_obj_fadeEv	med	0	1		ryj::PAX::MANAGER::set_obj_fade(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001dfe88	_ZN3ryj3PAX7MANAGER12set_bg_colorEb	med	0	2		ryj::PAX::MANAGER::set_bg_color(ryj::PAX::MANAGER *, bool)	C:/hd25/kingdom2/rikeda/pax.cpp
001dffd8	_ZN3ryj3PAX7MANAGER15bind_effect_offEv	sim-med	0	1	bool	ryj::PAX::MANAGER::bind_effect_off(ryj::PAX::MANAGER *)	C:/hd25/kingdom2/rikeda/pax.cpp
001e0058	_ZN3ryj3PAX5watchEv	sim-med	0	1		ryj::PAX::watch(ryj::PAX *)	C:/hd25/kingdom2/rikeda/pax.cpp
001e0230	_ZN3ryj3PAX6RebindEPvS1_	med	1	2		ryj::PAX::Rebind(void *, void *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/pax.cpp
001e02b8	_ZN3ryj3PAX8get_elemEi	sim-med	0	2	const ryj::PAX::ELEM *	ryj::PAX::get_elem(ryj::PAX *, int)	C:/hd25/kingdom2/rikeda/pax.cpp
001e06b8	_ZN3ryj5SHAKE4InitEv	high	1	0		ryj::SHAKE::Init() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/shake.cpp
001e09d0	_ZN3ryj18SAVERAM_GUMIBATTLE25get_all_treasure_completeEv	sim-med	0	1	float	ryj::SAVERAM_GUMIBATTLE::get_all_treasure_complete(ryj::SAVERAM_GUMIBATTLE *)	C:/hd25/kingdom2/rikeda/saveram_gumibattle.cpp
001e0bac	_ZN3ryj39trap_special_last_xemnus_laser_optimizeEP8BD_VALUE	sim-gap-med	1	1		ryj::trap_special_last_xemnus_laser_optimize(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/trapfield.cpp
001e0bc4	_ZN3ryj43trap_special_last_xemnus_laser_optimize_endEP8BD_VALUE	sim-gap-med	1	1		ryj::trap_special_last_xemnus_laser_optimize_end(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/trapfield.cpp
001e0e50	_ZN3ryj5LASER6attackEv	sim-high	0	1		ryj::LASER::attack(ryj::LASER *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e1070	_ZN3ryj5LASER6strikeEPN2YS6BTLOBJE	sim-high	0	2		ryj::LASER::strike(ryj::LASER *, YS::BTLOBJ *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e1350	_ZN3ryj5LASER13check_obj_hitEPN2YS6BTLOBJE	sim-high	0	2	bool	ryj::LASER::check_obj_hit(ryj::LASER *, YS::BTLOBJ *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e1500	_ZN3ryj5LASER4moveEv	sim-rerun-med	0	1		ryj::LASER::move(ryj::LASER *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e15a8	_ZN3ryj5LASER4execEv	sim-med	0	1		ryj::LASER::exec(ryj::LASER *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e17b8	_ZN3ryj17LAST_XEMNUS_LASER4initEv	sim-high	0	1		ryj::LAST_XEMNUS_LASER::init(ryj::LAST_XEMNUS_LASER *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e18d8	_ZN3ryj17LAST_XEMNUS_LASER17ExecTaskFinalizerEP4TASK	sim-high	1	1		ryj::LAST_XEMNUS_LASER::ExecTaskFinalizer(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e1988	_ZN3ryj17LAST_XEMNUS_LASER5setupEv	sim-high	0	1		ryj::LAST_XEMNUS_LASER::setup(ryj::LAST_XEMNUS_LASER *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e2788	_ZN3ryj17LAST_XEMNUS_LASERC1Ev	sim-high	0	1		ryj::LAST_XEMNUS_LASER::LAST_XEMNUS_LASER(ryj::LAST_XEMNUS_LASER *)	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e2938	_ZN3ryj17LAST_XEMNUS_LASER8ExecTaskEP4TASK	sim-med	1	1		ryj::LAST_XEMNUS_LASER::ExecTask(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e29e0	_ZN3ryj17LAST_XEMNUS_LASER5StartEPN2YS6BTLOBJE	sim-high	1	1		ryj::LAST_XEMNUS_LASER::Start(YS::BTLOBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e2a50	_ZN3ryj17LAST_XEMNUS_LASER8OptimizeEv	sim-med	1	0		ryj::LAST_XEMNUS_LASER::Optimize() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/rikeda/last_xemnus_laser.cpp
001e2c80	_Z10pppLoopEndPv	high	0	1		pppLoopEnd(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e3330	_Z8pppSetUpPv	sim-med	0	1		pppSetUp(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e3590	_Z14pppIsDrawFirstPv	med	0	1	int	pppIsDrawFirst(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e35f0	_Z13pppIsDrawLastPv	med	0	1	int	pppIsDrawLast(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e3690	_Z11pppGetPdataP9_pppMngSt	sim-med	0	1	char *	pppGetPdata(pppMngSt *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e4320	_Z27dpd_set_monochrome_rsd_dataPi	sim-med	0	1	int *	dpd_set_monochrome_rsd_data(int *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e4e18	_Z10pppInitDpdPc	sim-med	0	1		pppInitDpd(char *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6188	_Z19pppPrintPerformancev	med	0	0	char *	pppPrintPerformance()	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6688	_Z16pppPartDrawReadyv	med	0	0		pppPartDrawReady()	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e66e8	_Z11pppPartDrawP9_pppMngSt	sim-high	0	1	int	pppPartDraw(pppMngSt *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6c00	_Z12pppDeleteMngPv	high	0	1		pppDeleteMng(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6c40	_Z15pppStartPartMngPvS_jif	sim-med	0	5	int	pppStartPartMng(void *, void *, u_int, int, float)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6cd0	_Z16pppPartMngGetPosPv	med	0	1	FVECTOR *	pppPartMngGetPos(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6cd8	_Z16pppPartMngGetSclPv	med	0	1	FVECTOR *	pppPartMngGetScl(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6ce8	_Z16pppPartMngGetAngPv	med	0	1	FVECTOR *	pppPartMngGetAng(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6cf8	_Z16pppPartMngGetColPv	med	0	1	FVECTOR *	pppPartMngGetCol(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6d08	_Z19pppPartMngIsWaitingPv	med	0	1	int	pppPartMngIsWaiting(void *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e6ed8	_Z16pppSetPartMatrixPA4_fS0_PfS1_	med	0	4		pppSetPartMatrix(FLOAT (*)[4], FLOAT (*)[4], FLOAT *, FLOAT *)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7018	_Z14pppSetFogParamff	sim-rerun-med	0	2		pppSetFogParam(float, float)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7030	_Z14pppSetFogColorhhh	sim-rerun-med	0	3		pppSetFogColor(u_char, u_char, u_char)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7050	_Z14pppSetFogClamphh	sim-rerun-med	0	2		pppSetFogClamp(u_char, u_char)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7070	_Z18pppSetReferencePosPvi	sim-sandwich	0	2		pppSetReferencePos(void *, int)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7088	_Z21pppSetReferenceMatrixPvi	sim-sandwich	0	2		pppSetReferenceMatrix(void *, int)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e70a0	_Z16pppSetMonochromei	med	0	1		pppSetMonochrome(int)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7230	_Z11pppMemClearPvi	sim-med	0	2		pppMemClear(void *, int)	C:/hd25/kingdom2/rikeda/libppp2/partMng.cpp
001e7650	_Z13pppCreateHeapP9pppMemMngPN3Axa5QWORDEj	sim-sib-med	0	3		pppCreateHeap(pppMemMng *, Axa::QWORD *, u_word)	C:/hd25/riCommon/pppAlloc.cpp
001e7698	_Z8pppAllocP9pppMemMngj	sim-rerun2-high	0	2	void *	pppAlloc(pppMemMng *, u_word)	C:/hd25/riCommon/pppAlloc.cpp
001e7798	_Z7pppFreeP9pppMemMngPv	sim-rerun-high	0	2		pppFree(pppMemMng *, void *)	C:/hd25/riCommon/pppAlloc.cpp
001e7a98	_Z16pppCreatePObjectP9_pppMngStP12_pppPDataVal	sim-med	0	2	pppPObject *	pppCreatePObject(pppMngSt *, pppPDataVal *)	C:/hd25/riCommon/pppPart.cpp
001e7be0	_Z17pppAllFreePObjectP9_pppMngSt	sim-med	0	1		pppAllFreePObject(pppMngSt *)	C:/hd25/riCommon/pppPart.cpp
001e8048	_Z12pppStartPartP9_pppMngStPxi	sim-med	0	3		pppStartPart(pppMngSt *, LONGLONG *, BOOL)	C:/hd25/riCommon/pppPart.cpp
001e8180	_Z10pppInitPdtPxP7pppProg	sim-med	0	2		pppInitPdt(LONGLONG *, pppProg *)	C:/hd25/riCommon/pppPart.cpp
001e8288	_Z10pppMovePdtPxi	sim-med	0	2		pppMovePdt(LONGLONG *, int)	C:/hd25/riCommon/pppPart.cpp
001e8330	_Z14pppRunPartDrawP9_pppMngSti	sim-med	0	2		pppRunPartDraw(pppMngSt *, BOOL)	C:/hd25/riCommon/pppPart.cpp
001e8ac8	_Z14pppRunPartExecP9_pppMngSt	sim-med	0	1		pppRunPartExec(pppMngSt *)	C:/hd25/riCommon/pppPart.cpp
001e8d38	_Z10pppRunPartP9_pppMngSti	sim-med	0	2	BOOL	pppRunPart(pppMngSt *, BOOL)	C:/hd25/riCommon/pppPart.cpp
001e8fe0	_Z18pppGetRotMatrixXYZPA4_fP10pppIVECTOR	sim-sib-med	0	2		pppGetRotMatrixXYZ(FLOAT (*)[4], pppIVECTOR *)	C:/hd25/riCommon/pppGetRotMatrixXYZ.cpp
001e9c28	pppVertexAttend	sim-med	0	3		pppVertexAttend(pppPObject *, PVertexAttend *, pppCtrlTable *)	C:/hd25/riCommon/pppVertexAttend.cpp
001e9d48	_Z4apeaP11_pppPObjectP9PVertexApP10pppSVECTOR	sim-high	0	3		apea(pppPObject *, PVertexAp *, pppSVECTOR *)	C:/hd25/riCommon/pppVertexAp.cpp
001e9e48	pppVertexAp	sim-high	0	3		pppVertexAp(pppPObject *, PVertexAp *, pppCtrlTable *)	C:/hd25/riCommon/pppVertexAp.cpp
001ea100	pppVertexApLc	sim-high	0	3		pppVertexApLc(pppPObject *, PVertexApLc *, pppCtrlTable *)	C:/hd25/riCommon/pppVertexApLc.cpp
001ea6c0	pppVtMime	sim-rerun2-med	0	3		pppVtMime(pppPObject *, PVtMime *, pppCtrlTable *)	C:/hd25/riCommon/pppVtMime.cpp
001ea758	pppDrawVtMime	sim-rerun2-med	0	3		pppDrawVtMime(pppPObject *, PVtMime *, pppCtrlTable *)	C:/hd25/riCommon/pppVtMime.cpp
001eb000	pppParMatrix	sim-med	0	3		pppParMatrix(pppPObject *, PParMatrix *, pppCtrlTable *)	C:/hd25/riCommon/pppParMatrix.cpp
001ebcf0	pppPointAp	sim-med	0	3		pppPointAp(pppPObject *, PPointAp *, pppCtrlTable *)	C:/hd25/riCommon/pppPointAp.cpp
001ebe40	pppPointRAp	sim-med	0	3		pppPointRAp(pppPObject *, PPointRAp *, pppCtrlTable *)	C:/hd25/riCommon/pppPointRAp.cpp
001f1870	_Z6get_stP14PEiDrawShipolyPfS1_S1_S1_	sim-rerun2-med	0	5		get_st(PEiDrawShipoly *, float *, float *, float *, float *)	C:/hd25/riCommon/pppEiDrawShipoly.cpp
001f1978	drawShipoly	sim-rerun2-high	0	5		drawShipoly(pppModelSt *, PEiDrawShipoly *, VEiDrawShipoly *, VColor *, FLOAT (*)[256][4])	C:/hd25/riCommon/pppEiDrawShipoly.cpp
001f25d0	drawDistShipoly	sim-rerun2-high	0	4		drawDistShipoly(PEiDrawShipoly *, VEiDrawShipoly *, VColor *, FLOAT (*)[256][4])	C:/hd25/riCommon/pppEiDrawShipoly.cpp
001f2f74	pppEiDrawDrawShipoly	sim-rerun2-high	0	3		pppEiDrawDrawShipoly(pppPObject *, PEiDrawShipoly *, pppCtrlTable *)	C:/hd25/riCommon/pppEiDrawShipoly.cpp
001f3ab8	pppEiDrawShipoly	sim-rerun2-high	0	3		pppEiDrawShipoly(pppPObject *, PEiDrawShipoly *, pppCtrlTable *)	C:/hd25/riCommon/pppEiDrawShipoly.cpp
001f45f8	pppEiDrawShipolyDes	sim-sib-high	0	2		pppEiDrawShipolyDes(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppEiDrawShipoly.cpp
001f4e18	pppKeThCon	sim-med	0	2		pppKeThCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeTh.cpp
001f5670	pppKeThSft	sim-high	0	3		pppKeThSft(pppPObject *, PKeThSft *, pppCtrlTable *)	C:/hd25/riCommon/pppKeThSft.cpp
001f59b0	pppKeBornRnd	sim-high	0	3		pppKeBornRnd(pppPObject *, PKeBornRnd *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd.cpp
001f5cb0	pppKeBornRndCon	sim-sandwich	0	2		pppKeBornRndCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd.cpp
001f5cc8	pppKeBornRnd2_Born	sim-high	0	3		pppKeBornRnd2_Born(pppPObject *, PKeBornRnd2 *, pppSVECTOR *)	C:/hd25/riCommon/pppKeBornRnd2.cpp
001f5df8	pppKeBornRnd2	sim-med	0	3		pppKeBornRnd2(pppPObject *, PKeBornRnd2 *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd2.cpp
001f5ef8	pppKeBornRnd2Con	sim-sandwich	0	2		pppKeBornRnd2Con(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd2.cpp
001f5f10	pppKeBornRnd3_Born	sim-sandwich	0	3		pppKeBornRnd3_Born(pppPObject *, PKeBornRnd3 *, pppSVECTOR *)	C:/hd25/riCommon/pppKeBornRnd3.cpp
001f6030	pppKeBornRnd3	sim-sandwich	0	3		pppKeBornRnd3(pppPObject *, PKeBornRnd3 *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd3.cpp
001f6130	pppKeBornRnd3Con	sim-sandwich	0	2		pppKeBornRnd3Con(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd3.cpp
001f6148	pppKeBornRnd4_Born	sim-high	0	3		pppKeBornRnd4_Born(pppPObject *, PKeBornRnd4 *, pppSVECTOR *)	C:/hd25/riCommon/pppKeBornRnd4.cpp
001f6298	pppKeBornRnd4	sim-high	0	3		pppKeBornRnd4(pppPObject *, PKeBornRnd4 *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd4.cpp
001f6630	pppKeBornRnd4Con	sim-med	0	2		pppKeBornRnd4Con(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd4.cpp
001f6648	pppKeBornRnd5_Born	sim-high	0	3		pppKeBornRnd5_Born(pppPObject *, PKeBornRnd5 *, pppSVECTOR *)	C:/hd25/riCommon/pppKeBornRnd5.cpp
001f6778	pppKeBornRnd5	sim-med	0	3		pppKeBornRnd5(pppPObject *, PKeBornRnd5 *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd5.cpp
001f69c0	pppKeBornRnd6_Born	sim-med	0	3		pppKeBornRnd6_Born(pppPObject *, PKeBornRnd6 *, pppSVECTOR *)	C:/hd25/riCommon/pppKeBornRnd6.cpp
001f6b68	pppKeBornRnd6	sim-med	0	3		pppKeBornRnd6(pppPObject *, PKeBornRnd6 *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornRnd6.cpp
001f6c58	KeBornPtCmlp	sim-high	0	3		KeBornPtCmlp(pppPObject *, PKeBornPtCmpl *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornPtCmpl.cpp
001f6e38	pppKeBornPtCmpl	sim-med	0	3		pppKeBornPtCmpl(pppPObject *, PKeBornPtCmpl *, pppCtrlTable *)	C:/hd25/riCommon/pppKeBornPtCmpl.cpp
001f7e90	_Z13op_shape_drawP13tagOSHAPE_VU1P9OSHAPE_INi	sim-med	0	3	void *	op_shape_draw(OSHAPE_VU1 *, OSHAPE_IN *, int)	C:/hd25/riCommon/pppWIN.cpp
001fa610	pppKeLnsLp	sim-med	0	3		pppKeLnsLp(pppPObject *, PKeLnsLp *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa668	pppKeLnsLpDraw	sim-high	0	3		pppKeLnsLpDraw(pppPObject *, PKeLnsLp *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa750	pppKeLnsLpCon	sim-med	0	2		pppKeLnsLpCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa790	pppKeLnsLpCon2	sim-med	0	2		pppKeLnsLpCon2(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa7b0	pppKeLnsArnd	sim-sib-high	0	3		pppKeLnsArnd(pppPObject *, PKeLnsArnd *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa848	pppKeLnsArndDraw	sim-rerun2-med	0	3		pppKeLnsArndDraw(pppPObject *, PKeLnsArnd *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa928	pppKeLnsArndCon	sim-rerun2-med	0	2		pppKeLnsArndCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fa950	pppKeLnsClm	sim-med	0	3		pppKeLnsClm(pppPObject *, PKeLnsClm *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001faa14	pppKeLnsClmDraw	sim-sib-high	0	3		pppKeLnsClmDraw(pppPObject *, PKeLnsClm *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fab08	pppKeLnsClmCon	sim-sib-high	0	2		pppKeLnsClmCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fabe0	pppKeLnsCrnDraw	sim-sib-high	0	3		pppKeLnsCrnDraw(pppPObject *, PKeLnsCrn *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001facd0	pppKeLnsCrnCon	sim-sib-high	0	2		pppKeLnsCrnCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001facf8	pppKeLnsFls	sim-sib-high	0	3		pppKeLnsFls(pppPObject *, PKeLnsFls *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fad90	pppKeLnsFlsDraw	sim-sib-high	0	3		pppKeLnsFlsDraw(pppPObject *, PKeLnsFls *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fae80	pppKeLnsFlsCon	sim-sib-high	0	2		pppKeLnsFlsCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb3c8	pppKeLnsLpTDraw	sim-med	0	3		pppKeLnsLpTDraw(pppPObject *, PKeLnsLpT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb478	pppKeLnsLpTCon	sim-med	0	2		pppKeLnsLpTCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb4e0	pppKeLnsLpTCon2	sim-med	0	2		pppKeLnsLpTCon2(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb558	pppKeLnsArndT	sim-sib-med	0	3		pppKeLnsArndT(pppPObject *, PKeLnsArndT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb5b8	pppKeLnsArndTDraw	sim-sib-high	0	3		pppKeLnsArndTDraw(pppPObject *, PKeLnsArndT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb698	pppKeLnsArndTCon	sim-sib-high	0	2		pppKeLnsArndTCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb720	pppKeLnsClmT	sim-med	0	3		pppKeLnsClmT(pppPObject *, PKeLnsClmT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb790	pppKeLnsClmTDraw	sim-med	0	3		pppKeLnsClmTDraw(pppPObject *, PKeLnsClmT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb870	pppKeLnsClmTCon	sim-sib-high	0	2		pppKeLnsClmTCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb8b0	pppKeLnsClmTDes	sim-sib-med	0	2		pppKeLnsClmTDes(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb8b8	pppKeLnsCrnTDraw	sim-rerun2-high	0	3		pppKeLnsCrnTDraw(pppPObject *, PKeLnsCrnT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fb928	pppKeLnsCrnT	sim-med	0	3		pppKeLnsCrnT(pppPObject *, PKeLnsCrnT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fba88	pppKeLnsCrnTCon	sim-rerun2-med	0	2		pppKeLnsCrnTCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fbb20	pppKeLnsFlsT	sim-sib-med	0	3		pppKeLnsFlsT(pppPObject *, PKeLnsFlsT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fbb98	pppKeLnsFlsTDraw	sim-rerun2-med	0	3		pppKeLnsFlsTDraw(pppPObject *, PKeLnsFlsT *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fbc78	pppKeLnsFlsTCon	sim-rerun2-med	0	2		pppKeLnsFlsTCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLns.cpp
001fbca8	pppKeLnsLpSft	sim-med	0	3		pppKeLnsLpSft(pppPObject *, PKeLnsLpSft *, pppCtrlTable *)	C:/hd25/riCommon/pppKeLnsLpSft.cpp
001fbf68	pppKeHmgEffCon	sim-sandwich	0	2		pppKeHmgEffCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fbf70	pppKeGrvTgt	sim-sandwich	0	3		pppKeGrvTgt(pppPObject *, PKeGrvTgt *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fbfc0	pppKeGrvTgtCon	sim-sandwich	0	2		pppKeGrvTgtCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fbfd8	pppKeGrvEff	sim-med	0	3		pppKeGrvEff(pppPObject *, PKeGrvEff *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fc150	pppKeGrvEffCon	sim-sandwich	0	2		pppKeGrvEffCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fc158	pppKeHitBall	sim-sandwich	0	3		pppKeHitBall(pppPObject *, PKeHitBall *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fc198	pppKeHitBallCon	sim-sandwich	0	2		pppKeHitBallCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fc1a0	pppKeHitBorn	sim-med	0	3		pppKeHitBorn(pppPObject *, PKeHitBorn *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
001fc308	pppKeHitBornCon	sim-sandwich	0	2		pppKeHitBornCon(pppPObject *, pppCtrlTable *)	C:/hd25/riCommon/pppKeHmg.cpp
